DirectoryNames,Contexts,ContextSizes,QueryNames,QueryTimes
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,607945
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,580173
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,536404
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,604323
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,562967
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,585004
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,673146
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,547271
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,604323
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,631792
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,633905
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,575948
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,583192
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,566591
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,622736
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,551195
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,603417
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,553309
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs whose legal name has (ever) changed,555120
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,390908
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,526745
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,504709
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,599794
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,500483
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,520104
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,554214
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,550290
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,530669
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,530971
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,536706
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,562666
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,523425
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,543045
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,560251
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,540328
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,581985
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,562666
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,519500
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,589229
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,591644
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,600096
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,530669
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,550894
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,559044
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,609756
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,569609
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,554818
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,600096
leisample10000,http://onto.kul.pl/change/situation/,220960,Find all LEs that never moved to another city,600398
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,368269
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,595267
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,591041
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,530367
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,556025
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,652016
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,629981
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,622434
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,885052
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,792985
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,640244
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,558742
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,565383
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,524329
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,559044
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,593757
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,566892
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,566590
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,563873
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,572930
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,538215
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,549384
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,522518
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,724161
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,543649
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,506822
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,522820
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,531272
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,557232
leisample10000,http://onto.kul.pl/change/situation/,220960,Count all changes of LEs,624245
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),457015
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),609757
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),618812
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),567798
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),580475
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),581382
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),610360
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),556629
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),621830
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),636924
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),633905
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),679183
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),604323
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),642356
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),662884
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),660771
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),818642
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),666506
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),597983
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),598588
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),619113
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),660770
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),618812
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),658053
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),626358
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),610964
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),657751
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),664694
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),599493
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),661374
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,469694
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,643262
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,595267
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,688843
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,806870
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,689749
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,677373
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,763101
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,654129
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,622434
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,596475
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,623340
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,606435
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,631490
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,572929
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,563571
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,638433
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,621830
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,664694
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,626057
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,649602
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,563873
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,773666
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,640244
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,615189
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,613680
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,664997
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,658657
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,631490
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs whose legal name has (ever) changed,732613
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,526443
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,564477
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,585305
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,789061
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,638131
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,639640
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,722651
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,653223
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,624245
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,585909
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,617907
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,613982
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,640244
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,610058
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,623641
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,653224
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,584098
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,641452
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,612171
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,623038
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,704841
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,658959
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,618510
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,634509
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,597078
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,667411
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,805361
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,617303
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,754045
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Find all LEs that never moved to another city,588023
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,460336
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,657148
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,575948
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,628170
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,621226
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,637226
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,623641
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,644470
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,615491
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,613681
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,639640
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,588023
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,611265
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,650809
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,601907
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,644168
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,623641
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,623340
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,620322
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,602209
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,700616
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,612171
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,621830
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,645073
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,1046546
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,642658
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,623340
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,629075
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,688541
leisample10000,http://onto.kul.pl/change/statementabstraction/,280323,Count all changes of LEs,654432
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),391814
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),727482
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),615793
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),633603
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),664695
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),640545
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),707257
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),688239
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),690957
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),675864
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),650206
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),622132
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),651412
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),667713
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),687636
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),710879
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),712690
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),648696
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),666204
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),729594
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),683409
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),671335
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),683108
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),678580
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),683108
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),683410
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),666808
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),690655
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),631490
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),689447
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,581985
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,737443
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,694276
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,689145
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,717218
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,728688
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,726877
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,700615
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,748008
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,680693
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,747706
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,700616
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,740763
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,757969
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,762195
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,689749
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,715407
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,714501
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,773364
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,841584
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,739556
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,999155
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,705445
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,719935
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,709672
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,722652
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,746196
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,766119
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,712690
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs whose legal name has (ever) changed,713294
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs that never moved to another city,433772
leisample10000,http://onto.kul.pl/change/statementreification/,348288,Find all LEs that never moved to another city,654130
